date_time,Ballarat,Bendigo Loddon,Central Highlands,Central Murray,Geelong and the Bellarine,Gippsland,Goulburn,Great Ocean Road,High Country,Lakes,Macedon,Mallee,Melbourne,Melbourne East,Murray East,Peninsula,Phillip Island,Spa Country,Upper Yarra,Western Grampians,Wimmera
2002-10-01,176.34687910000002,172.41170699999998,115.5358174,152.6323194,330.2841591,310.6690163,100.7729414,418.22855920000006,213.7445704,169.7336983,53.0927077,162.3040174,1573.4855729,88.6814977,26.224207099999997,230.8342672,156.2398003,65.1478192,55.1636481,93.36370000000001,78.95235389999999
2003-01-01,165.360908,206.7157955,100.4627687,251.8356596,283.890038,272.4403688,107.7078377,633.4527167,249.5043612,222.8733657,61.8073464,179.932222,1609.3742868,54.030914100000004,47.0165549,469.1920735,309.6300122,57.3064866,89.5487435,47.848558,37.9261177
2003-04-01,130.0006304,202.8245621,134.7451748,241.42842199999998,252.17758229999998,261.3183082,115.66450900000001,436.99794610000004,290.5410776,190.418075,53.543752600000005,232.41774329999998,1671.0546301999998,127.0328087,29.525451699999998,248.87556809999998,149.13271909999997,109.8110855,44.6625352,47.163793,52.7299881
2003-07-01,142.71880579999998,211.8625716,60.93876730000001,169.3906825,163.8981331,256.3906686,139.6571595,328.405855,388.0135636,112.7538229,37.4476877,172.4316217,1422.4575848,68.6226403,23.1772158,176.1658085,120.50265970000001,70.8642893,27.737755800000002,70.39825110000001,24.347657599999998
2003-10-01,163.206885,238.6475625,85.8759182,173.9447321,217.6681992,329.1177741,170.3243779,372.3437164,234.89262589999998,134.1425061,41.8715607,162.9770535,1482.7250580999998,51.446576699999994,27.061122700000002,313.23556959999996,169.24519759999998,91.53887630000001,59.4918867,71.2103141,15.0172398
2004-01-01,167.11265,174.9747342,108.79408500000001,283.73267699999997,267.7093351,350.1723888,162.64511620000002,620.2707618,295.3915902,293.9942448,90.3066072,169.07599249999998,1471.5167533,68.09483,41.1204154,379.9546191,222.84739009999998,72.1545432,79.8116262,76.6397298,26.9174926
2004-04-01,133.9818562,234.8038082,117.77734749999999,246.7914605,232.91686220000003,305.6657663,98.6100505,452.7429166,267.3495131,176.8212913,25.0513216,220.2812786,1698.3857615000002,63.915856000000005,21.127557,268.3205918,126.34565520000001,66.1509144,80.28428299999999,103.2644263,31.038850099999998
2004-07-01,139.5998307,196.43312099999997,85.5148066,150.06693239999998,204.4031261,217.7625231,122.7260514,307.8405032,371.93391030000004,109.8890743,40.2558418,148.8779453,1543.2291860999999,91.14606169999999,37.966114399999995,244.9246483,93.6826876,76.25540559999999,21.189066699999998,60.663315600000004,39.465654099999995
2004-10-01,153.521073,203.478429,78.4952557,176.5730921,184.0579436,242.30105,161.3279234,350.0216562,276.8352897,138.7917293,42.9461521,186.725316,1409.5756038,66.7426334,43.8664862,223.28882330000002,226.57957050000002,51.8185769,75.6015715,57.396487699999994,27.495581299999998
2005-01-01,125.15191630000001,194.6601431,106.1392857,265.1034386,299.88729650000005,372.2241862,94.444534,660.3057696999999,305.4829533,183.3969353,60.9886652,153.66406769999998,1569.3473647,95.0159787,49.431531,372.6757557,304.8795656,63.9511282,76.2928479,73.3811137,22.948618
2005-04-01,90.3833798,149.83819549999998,82.5215848,212.5488439,196.0203493,196.67415599999998,107.6739977,306.7881912,261.28251190000003,123.7482546,41.6224304,175.0142953,1440.5780594,85.16354989999999,23.3075802,189.411044,160.8368268,55.6493563,48.185984,70.7708126,25.7460077
2005-07-01,92.4180206,150.6208582,53.9688837,140.5880421,134.5643986,177.5973358,92.368627,246.802773,366.88305340000005,122.1057586,27.0248044,168.1112677,1463.0931423,52.1126168,21.7692385,131.7031273,75.20986719999999,64.6250235,55.142867599999995,56.0506228,20.2444014
2005-10-01,118.2310397,177.85753970000002,85.7760054,155.0841125,236.52780259999997,216.5454258,134.2298214,295.95044509999997,242.3170552,119.7784853,48.7681867,150.6600582,1616.3001341,86.3273339,24.378805,239.5307984,205.3305013,36.4668574,94.2169715,56.6971579,48.3773693
2006-01-01,146.152308,198.553946,74.555563,185.381801,384.11015299999997,365.391936,146.409905,579.512475,303.872755,191.820313,41.587603,158.227543,1722.6871930000002,79.48675399999999,39.463642,428.671295,307.12244799999996,69.34606,109.223493,60.955862999999994,27.14819
2006-04-01,134.946401,166.75601899999998,86.901959,192.58944499999998,233.16239000000002,276.061581,127.51272300000001,330.21963200000005,298.10778600000003,148.522541,51.910354999999996,203.299027,1728.6664719999999,97.44409000000002,32.332897,197.88352399999997,99.595421,73.94048,41.109335,90.54541499999999,38.567192
2006-07-01,102.721309,200.895296,67.309094,207.93429600000002,169.876414,194.067496,98.986222,213.806847,334.276425,113.63999,27.673692000000003,149.865944,1476.5186119999998,67.15118,19.836994,142.727751,96.62264,61.67278,28.272964,51.635517,29.373340000000002
2006-10-01,132.195106,172.191427,73.686835,179.99612100000002,221.50456699999998,230.348836,107.562434,417.657471,262.614098,107.53619,41.942406,139.908593,1641.988076,84.20759699999999,46.915016,253.499888,153.01715000000002,66.08929599999999,67.462733,63.492999999999995,25.347943
2007-01-01,173.5994264,173.8324686,99.25468559999999,211.29461270000002,319.04512,257.8235793,106.13587670000001,669.4213131,177.64503660000003,195.9228971,45.6313986,151.05296800000002,1461.6024794999998,109.6175548,25.875498200000003,487.31946830000004,332.7026013,58.38526730000001,83.14142100000001,44.657369,26.3387949
2007-04-01,171.81388120000003,185.1417401,78.7184897,209.3476292,175.6121369,250.36980169999998,155.5547509,371.839324,243.1080763,177.9293458,64.97813339999999,131.316992,1628.2661610999999,112.51812699999999,19.2976137,220.63194299999998,119.6697863,66.8555176,65.8179782,46.9964279,22.0364087
2007-07-01,96.36155169999999,152.6491149,58.6164873,136.0736814,209.1654932,187.6206158,112.7386574,315.6077866,286.40584,80.7829495,31.513148200000003,149.1802712,1766.9769219999998,73.7110296,28.3502738,155.1781585,123.4702762,52.387656500000006,43.443051999999994,77.6736157,13.5685476
2007-10-01,144.1051873,195.3456054,72.50881319999999,200.8234865,265.2132219,251.8116586,121.6990472,358.5863404,236.41928589999998,123.73795580000001,43.6345182,165.6626166,1681.6064205,103.759554,48.8325929,281.5230229,200.79836780000002,79.5393424,48.2680946,50.8399297,43.8148889
2008-01-01,132.6184922,186.4377608,75.0512411,228.89800889999998,306.0658081,293.98935489999997,132.0063738,707.3346693,265.0849337,226.2760814,59.60377820000001,147.1090804,1693.8094747999999,108.4515401,23.452927600000002,509.45503599999995,364.6420517,71.97616579999999,64.3943228,59.3661271,24.6020357
2008-04-01,131.7464123,161.4084783,52.285445800000005,178.9480723,217.64951280000002,209.0220294,115.6512794,315.5289294,245.79270000000002,128.1647887,45.389048,116.0419069,1563.5959181,115.4794435,14.970044300000001,194.7392502,98.25968950000001,91.2928778,42.5002292,66.1522783,28.2097108
2008-07-01,134.2173526,138.4057967,54.545297399999995,126.06511769999999,157.3992106,165.01412800000003,81.37832409999999,247.273262,336.3206676,118.83546369999999,58.1455686,159.05282400000002,1734.6378127,77.8042076,35.3109574,195.918502,97.6165901,71.5970964,44.2259395,56.058039199999996,27.986001899999998
2008-10-01,95.08365710000001,143.0649404,83.8268305,144.3028743,207.61103010000002,247.4501677,121.3016568,309.1114176,190.506477,119.57869249999999,48.718013799999994,144.4070195,1656.2088466999999,97.5965365,20.246063200000002,246.44327779999998,185.8133433,32.5294296,69.186564,87.5584465,16.2908321
2009-01-01,101.531588,121.29484939999999,71.9258438,211.7065486,259.5906113,209.8292614,88.1970452,548.0148873,270.233897,178.9526073,51.2873287,134.1153337,1489.3106793,104.2910661,29.1254266,467.6264934,292.5067712,45.0289458,52.3600339,53.4288546,16.803912500000003
2009-04-01,79.5278646,219.8193592,94.8263146,142.47605679999998,165.9445955,178.3914622,95.0614098,302.4454063,294.8028433,131.0022049,27.092618,123.0580818,1619.8443494,119.5204099,23.1646164,236.67269879999998,122.3982181,48.8917545,55.6131012,66.34242929999999,12.3470005
2009-07-01,95.9871291,193.379292,88.8848118,126.6948041,209.41547659999998,155.64302170000002,91.8892813,319.02146530000005,386.06511720000003,81.3856097,31.817847399999998,136.84320449999998,1707.8405389999998,92.6724347,22.9402565,190.6053164,128.9864796,48.258411499999994,33.157120899999995,58.6053583,25.8636208
2009-10-01,84.3364599,176.1502624,56.9609508,179.53285339999996,208.4092775,227.40045800000001,95.64179060000001,329.27492589999997,218.0539851,147.8516931,31.0847343,170.66199690000002,1611.0441794,131.12753229999998,41.946086,216.01076869999997,153.43375749999998,49.4362685,42.3014895,54.71835660000001,16.8253956
2010-01-01,123.0645236,211.4834837,48.4154723,161.2851612,361.2993089,321.51389059999997,103.2978546,564.3332047,269.2965645,202.09889320000002,20.3105998,126.1996132,1528.4473296,129.3927077,27.802371,378.5952774,233.801119,46.1414004,29.665772099999998,41.867862099999996,26.6431195
2010-04-01,151.2628965,195.9848011,59.268795000000004,131.6092155,193.2619944,198.0938811,97.46313459999999,295.6760552,251.38826780000002,166.82266,22.886639000000002,175.5073864,1650.886496,90.37564449999999,34.574425399999996,168.8155711,155.3727758,73.638604,22.4211278,66.7868387,33.2077267
2010-07-01,114.4762742,150.37698890000001,44.9595641,121.29073149999999,168.5926944,142.86481049999998,87.4069701,323.0572611,301.2008891,92.89048009999999,44.243374599999996,138.0534843,1647.4625617,90.83970400000001,29.338057999999997,162.0750086,102.64759360000001,56.309335299999994,37.5955716,43.0910618,5.7990964
2010-10-01,99.4824573,144.2028603,70.8965637,160.2003492,172.4970353,249.09281900000002,142.3774725,296.3844793,260.1047206,155.0478134,72.7642087,168.2970521,1645.3721988,88.4425685,30.4184648,194.4691453,193.4375903,71.88132920000001,28.941333300000004,74.3891333,29.8851905
2011-01-01,157.3202393,191.1605154,74.5148824,153.8732752,310.87911269999995,284.2260991,115.1141193,570.4313781,278.8677308,232.1682797,50.7603602,133.0159315,1722.1449484,109.68236540000001,34.991219,374.76524359999996,237.1213319,68.058385,53.4675269,63.788824899999994,26.8564589
2011-04-01,111.7628352,215.3641791,77.9451453,154.543067,208.40938060000002,180.4725103,113.526261,368.05208200000004,299.11974810000004,150.7240234,45.2548671,169.492275,1714.1382383,119.7088158,23.2370447,260.28489460000003,182.040752,66.2698137,39.1923531,66.9588029,31.8586209
2011-07-01,96.8402872,210.5818498,87.3088017,137.1985772,179.78481069999998,176.8101447,84.43098710000001,253.5104063,380.2007975,88.2769088,24.0278995,141.63716420000003,1781.6070882,89.1961579,18.8871065,147.0506421,133.0765736,52.635243700000004,35.9562149,40.2070404,36.4862314
2011-10-01,137.2889639,231.2536847,70.2705465,181.026295,256.5841684,257.5889164,105.83108730000001,358.2342654,294.0766296,135.8533252,63.080183899999994,121.152198,1631.8798093,138.9528915,27.906458899999997,298.9668381,179.0325414,49.304102,62.853949400000005,52.7502399,30.5713137
2012-01-01,178.6303133,208.3355914,68.31610559999999,190.7487086,349.6318064,295.2316569,102.7434719,599.8164002,267.1686548,172.9429989,65.7674791,164.2911299,1685.9115409,77.2905463,46.2947389,477.9542205,315.50532430000004,78.7224202,60.2400094,55.7748524,19.5330573
2012-04-01,149.22921530000002,265.68302159999996,88.3246417,160.2201024,182.771054,204.3440561,142.112766,356.0801717,286.32876159999995,129.81889900000002,57.0268385,132.8851553,1757.1965143000002,112.8470103,17.0453605,259.29000870000004,147.40116709999998,79.3043552,68.13783090000001,59.7605744,34.616215499999996
2012-07-01,142.179592,123.68486299999999,75.5625249,121.7758982,151.9788509,164.3065242,94.2517211,245.98981659999998,309.9766925,116.1683704,30.9989961,164.3430707,1762.6113679999999,104.2703794,23.3187036,153.72431970000002,126.0945626,57.1883101,48.5398124,60.618303999999995,32.7520278
2012-10-01,138.6910444,233.3263606,85.6231476,172.562799,188.2098453,220.33138079999998,115.1038372,351.8687999,271.6722378,180.1865809,63.3241973,156.5875846,1848.405597,97.003592,26.881416200000004,240.04094759999998,169.6084327,55.4732283,72.05091250000001,89.813001,43.1521965
2013-01-01,128.0408315,176.26880119999998,86.5564221,173.26759499999997,311.3850091,325.46390699999995,124.25485069999999,592.403402,253.451841,243.82596569999998,31.723769299999997,159.8789065,1634.7094946,113.61243089999999,19.9933501,512.8964154,246.1275379,39.671804300000005,71.5825307,59.285941400000006,24.5523881
2013-04-01,121.354914,210.5240499,94.0985969,189.07321030000003,195.08796940000002,237.71098790000002,134.4278899,349.7793491,295.9364693,132.8600119,47.8778739,176.1138978,1816.2072769000001,106.8977806,9.4690614,209.4118413,188.95536900000002,68.32955489999999,48.173615600000005,74.25600320000001,36.496167
2013-07-01,95.1980133,186.78185729999998,71.3875041,164.6201716,171.8500825,155.30159220000002,96.4836428,295.688376,233.474718,112.33986540000001,45.889250600000004,137.1034412,1839.9312647000002,117.78255789999999,16.1491009,233.28374480000002,117.3503221,66.1651195,21.999962099999998,58.3111832,15.1659501
2013-10-01,203.278105,201.63956969999998,91.91323820000001,168.4002124,246.8448123,277.3383188,97.15282160000001,457.5320307,264.1953431,156.1298314,76.8079529,152.7856397,1790.8685697,118.07570530000001,41.0090809,341.55691350000006,185.336613,72.4728844,31.634343899999998,101.5272362,48.0526418
2014-01-01,131.32630319999998,195.16519200000002,88.4453619,195.8403137,353.9248226,350.02001210000003,143.291761,622.0031688,324.9141733,216.40323529999998,56.2422162,134.85445090000002,1865.4647011000002,150.34471689999998,42.7592767,502.8689944,326.7374119,108.13038030000001,71.0181718,50.4544285,21.1086751
2014-04-01,123.0698776,237.9587231,97.33570649999999,188.36356210000002,259.5197247,220.8013826,107.8070776,442.9377308,311.1339183,159.3541074,80.48179350000001,164.2013788,2060.1610803,153.37656040000002,47.4602298,255.98203969999997,164.10700889999998,71.9460959,45.400295299999996,88.9757851,30.0971981
2014-07-01,135.8537634,213.53161749999998,43.0403034,163.4674015,257.35084600000005,164.6288939,115.1659933,269.2975974,423.37217740000006,113.1788996,35.894965400000004,160.1808192,1861.3894715000001,98.3725011,18.43547,219.8194416,96.3691191,66.5930374,29.058333400000002,70.66817209999999,27.8620635
2014-10-01,153.0575949,240.5160179,106.740104,156.75666389999998,287.6337401,217.234781,123.0782069,432.48250989999997,286.8197999,127.04267759999999,83.53656409999999,196.7942337,2039.9576404,124.9346939,83.6086356,271.0891444,203.0495237,63.2429272,76.8979805,79.4137371,39.407111099999995
2015-01-01,129.2571777,224.6089213,86.9731644,194.2528008,371.4312013,303.0915725,124.4568167,675.6679873999999,316.0379825,184.8724704,91.05550829999999,195.06381149999999,2090.000733,142.4211636,36.86930580000001,443.75852050000003,266.8428855,88.3427609,48.088039,77.2791884,36.5637356
2015-04-01,129.0381132,280.0205026,97.3708316,146.162445,236.5118646,278.1797337,141.8920912,374.9715212,358.9231664,171.7074954,67.37187540000001,149.49051880000002,1980.8073001,130.5409158,38.4371722,275.01486209999996,194.8406927,71.6347739,65.14607430000001,70.1937099,26.2152174
2015-07-01,158.6197698,192.898547,91.3745782,158.1964265,260.5783187,190.25990199999998,97.96547340000001,316.10576199999997,449.92396590000004,158.2640382,40.1050147,148.66883330000002,1927.9631784,130.6659668,47.908854899999994,235.8814445,123.64034889999999,87.3950677,34.469854,105.209163,25.074321499999996
2015-10-01,109.1123686,245.2146406,87.34817699999999,214.68003119999997,336.5566258,225.2370257,145.0550001,469.8722689,297.2758875,114.25274999999999,71.08898450000001,158.4574663,2109.4289614,145.21529980000003,29.0761889,347.18399839999995,209.0388113,78.8902274,63.2864058,55.9836994,38.5688848
2016-01-01,119.59736509999999,235.280068,131.5242175,200.690157,424.5509123,358.4462696,144.6352731,691.5939093,422.8659673,253.19451909999998,57.834439499999995,145.8909119,2061.2258954,171.9279667,39.6034471,544.9189399,327.2870116,91.9397822,38.0967515,95.97143259999999,42.6252463
2016-04-01,183.53829459999997,242.1420688,90.6937952,125.1274455,236.83056190000002,202.7938298,97.6190674,380.8967343,332.4130504,138.8409019,85.21145870000001,222.2538374,2125.6995155,147.912248,33.2264613,301.5813968,168.652977,82.16894549999999,63.6975075,49.5274825,24.4021569
2016-07-01,148.19753409999998,263.9380834,71.837457,183.0143279,254.1276499,173.0643829,110.7108831,341.2363806,412.95692909999997,92.8435545,99.8553827,143.6712627,2205.6080024000003,110.270499,36.8672481,204.02136769999998,145.2257039,77.70206809999999,52.048605,70.2469323,24.436255300000003
2016-10-01,157.2942999,279.3463869,96.42434750000001,223.31341070000002,411.781435,271.8449593,142.19760150000002,497.8034246,295.0538838,180.1740771,70.31013730000001,174.8388558,2250.0041544,196.484019,50.2179181,323.61211449999996,189.9612632,114.6198803,59.649891700000005,102.374415,25.7099373
2017-01-01,199.2796166,247.2809082,139.8030027,191.4577861,436.91387810000003,494.2088003,200.1772051,746.1056788000001,436.2035859,247.7884678,74.5891917,180.9012861,2161.4890647,187.2486493,66.4609203,561.7695582,339.8957416,87.9224039,114.1359013,92.9615713,62.933795599999996
2017-04-01,209.9125254,239.0379006,123.5978441,165.5095818,298.9211098,297.93014949999997,166.94810669999998,469.9905892,370.5270613,195.403472,79.16306169999999,192.0500803,2100.8637101,175.5926475,31.1193234,324.7807039,196.4758379,56.1299429,93.9915051,71.5967712,41.8446229
2017-07-01,116.6649867,209.22710279999998,102.9256402,120.1638133,295.3216536,300.6910294,150.4275271,456.1675005,494.4345256,118.21593440000001,50.6732629,203.48648599999999,2319.3587159,139.007151,46.9657013,278.8158558,156.0623458,100.11569930000002,39.8042662,56.8455973,62.5967486
2017-10-01,206.1002865,270.1042617,137.7391658,257.18521069999997,320.0198408,314.39769390000004,184.9474922,513.7898627,362.9367048,189.5755038,82.8545089,163.5766812,2632.9528531,151.5399529,49.178366100000005,454.8594472,238.13287709999997,95.3488129,75.0986425,119.91063799999999,45.1500483
