x,y,shape
-0.7067838837715212,-0.5849126158085467,1
0.5847583815902793,0.9534847943502199,1
0.9768537258351191,0.4451021933479177,1
-0.3761272622647168,-0.9122432093182428,1
-0.36628955880211705,-0.9925189599812441,1
-0.6394029408303379,1.0079999072788712,1
-0.5444274488867443,0.8385602164920145,1
-0.6051623054415559,-0.6871077356512593,1
-0.4321968026799504,-0.9335341807523261,1
-0.7344278270559473,-0.5454560826040773,1
-0.8596078735427074,0.580895335599817,1
0.5850666302433376,0.7799514075862471,1
0.3999873857102503,0.898426232640645,1
0.6183618858696491,-0.29393983909284105,1
-0.18792304240317143,0.9249098168659532,1
-0.2556502445470201,0.9366626978755648,1
0.7537282092777423,-0.46143785973601215,1
0.9259191945754413,-0.19020560066276188,1
0.02997049742661035,-0.8862509742221,1
-0.5114734137853353,0.6960325303540732,1
-0.9244893839738768,-0.32296729645831573,1
0.7384052410216428,-0.7073292814756517,1
-0.541463490422534,-0.7162098024836896,1
-0.9737490096893278,0.5712495419797445,1
0.732233944015412,-0.6077608488896442,1
0.3587589627437151,-0.8099163723808628,1
-0.10017182652462128,-1.0919369952041558,1
-0.749711052848709,-0.49121689273790586,1
-0.11509275286801732,1.0495446659030736,1
1.0144224288022623,0.4839788038700843,1
0.9828177818310345,-0.404788603406789,1
0.8898923243953903,0.5922283210473744,1
1.015821591089171,-0.25734440158941535,1
0.521892093128782,-0.9024667317133811,1
-0.38775896541263577,1.0900120537057818,1
1.0456863877680627,-0.4118388156101431,1
-0.49409573887297964,-0.8903699893392203,1
-0.9342207800824183,0.3478048308935521,1
-1.0556109719917726,0.15080325578167292,1
-0.7216585360041219,0.5854675368056624,1
0.604858021674682,0.8735893247055921,1
0.8185478456744287,0.14418948859685943,1
0.6829436579137957,-0.711958589959827,1
0.954946951615312,-0.5094802426344097,1
-0.7129269912445911,0.5144649958367004,1
0.26418923646205206,-1.119455635159969,1
-0.9534508861279092,-0.4319523534223487,1
0.7194247196204275,0.34202372378944934,1
0.7812253234410202,0.5042558864552498,1
-0.044867482498264485,-0.7977664335067376,1
0.7296108818089266,0.7280540136438636,1
1.069564039406218,0.17399479643293514,1
0.7821623250373114,-0.06695473169493396,1
0.9510819213736021,0.5269491242477617,1
0.5785242744095155,0.7996310216066357,1
-0.03892538876330995,-0.9799506932249136,1
-0.6958509032396808,0.74010781886963,1
0.6797237080549045,-0.7539552829320892,1
-0.7929151725371233,0.11246420866713555,1
0.8318114103934842,0.3112540215820211,1
-1.0403534229231313,0.1438958451777867,1
-0.25873951232261544,-0.978908628795017,1
0.6467924752486781,-0.745640187088232,1
-0.14258023966956662,1.0844192789660416,1
-1.195899470353286,0.2593841715610463,1
-0.37036060732712167,-0.7857914419598657,1
0.5742624766257319,-0.6762108037944012,1
0.6493844573873037,0.6037071046434331,1
0.8019176253708648,0.4455618536949642,1
0.9184278077944372,-0.31031771708325295,1
0.9258334911511138,0.02160675694677629,1
0.39350038292064277,0.763553073072889,1
-0.395457154352827,0.7454489337022498,1
1.0901190385854933,-0.2959594502021356,1
0.9438238171977742,-0.4204540592932262,1
-0.5894737948248374,0.7534369927804979,1
0.2537097037460873,-0.8887169893436847,1
-0.11210644599197894,1.0342784320699094,1
-0.39827770668831197,1.0644993222648882,1
-0.6086249672584614,-0.8127645563142534,1
0.188079180609719,0.9885837312688419,1
0.12218176245455661,-1.1322324146157923,1
-0.6829569314819812,-0.8563161971002656,1
-0.8710424858986484,0.10760362345481433,1
-0.9867576125046865,0.26233395102850604,1
0.5983861161758901,-0.8321756982002639,1
0.4925694751836984,0.9369078409731562,1
0.21631921899288298,0.9710961778354747,1
0.40134526502751544,-0.7256839539835632,1
-1.0502151444848231,0.10489562221786519,1
0.8636359241800814,-0.624883810978345,1
1.1905731720638493,-0.12036871313322992,1
0.3723162401581771,-1.0645503947580095,1
1.080193378984332,0.044670819418285684,1
0.9678012149543522,0.2631548189954153,1
0.1799586246815123,-0.9961181230500145,1
0.9152901634373666,0.19189272174789052,1
0.5370633494784333,-0.7435387805504516,1
0.9036789759939691,-0.5613821314267212,1
0.9171406949548888,-0.4425101675332064,1
0.8096302506778409,0.5889821101617888,1
-0.8002275523038271,-0.37800261074328795,1
-0.8503765087142529,0.4731758280013779,1
0.8077947426859698,0.553214405595499,1
-1.0167486783512911,-0.2531947110986165,1
0.9375224293136128,-0.47472458495691466,1
0.5396144708052381,0.8903877777164346,1
0.7496760597810831,-0.8359528788572399,1
-0.5687162434734926,0.8552193759506935,1
0.23142701158025258,-0.7474618727708688,1
-0.9274976154619156,-0.6014657116708368,1
0.28168415585388884,-1.049024657614215,1
-0.8096359329877638,-0.7160489598306069,1
-0.2466972092066187,-1.0083711256444645,1
-0.6786339340255799,-0.7535866817469847,1
0.21936473126435846,1.0141212126212795,1
0.5069416519503401,-0.8533111380108865,1
-0.42367931816141846,0.8489374412782243,1
0.9151443542779297,0.14818517737593434,1
0.4335981299527542,-0.7371540955266936,1
0.7564017982648037,-0.6255791404650255,1
1.0953763807967027,-0.29180535619252607,1
-0.9345179981103994,0.40430267423282873,1
0.9269427264700656,-0.3880222492722892,1
0.6730611210385846,0.5883780265143905,1
-0.07676054331642529,-0.9224240100513857,1
0.04413382017427406,-0.8588883284597767,1
-0.9901566076608854,0.0038454449412935604,1
0.32258328089627353,-1.0704242309387786,1
-0.5687743814994857,0.7403750361762091,1
0.6745759075609439,-0.6449418430379832,1
-0.5330570862651423,-0.9450858097413061,1
0.5139213630263184,-0.9181119622229852,1
-0.7382453929999016,0.567239675357562,1
-0.17112238523444823,-0.9984368939862004,1
-1.10484021463331,0.1836539102124576,1
0.12250626039438738,-0.9730690179219023,1
1.0302404536574634,0.08042724101256021,1
0.416450929395599,0.9601554494140658,1
-0.9586937601652911,0.22395840421416763,1
-0.33892233733782695,0.9122138018163941,1
0.9886495013713517,0.05674656239849567,1
1.1481014840075174,-0.35730986273222354,1
-0.34514559778942466,1.0259453467955644,1
-0.7938646210280792,-0.5806117721634971,1
0.3883728727262849,1.094986493514425,1
0.32211863991540984,1.0573634653259012,1
-0.775505693304205,0.7965758393934791,1
-0.6124196103815267,0.6947875504661946,1
-0.6433349449175669,-0.8294742188591879,1
0.5645242007798981,-0.8288783869233897,1
-0.04424075875230968,-1.0288685840528058,1
-0.6840820820374737,-0.6822106612706031,1
-0.7726631632264271,0.5910194345972046,1
0.8089364690071611,-0.6266097246289015,1
-0.42153036608570615,0.7832012907477958,1
0.5290901033477531,-0.8919339647094099,1
0.6140935533890249,0.7288752852443967,1
0.19728580244803806,0.8957787200621199,1
-0.6872197410535464,-0.6084327539268286,1
-0.2883080230893386,1.03844317861909,1
-0.7897862648488595,-0.5807532278132108,1
0.7577789414604758,-0.8424002166808672,1
0.03455384635047455,-0.7050473683058798,1
1.032610021616237,0.0773145280011211,1
-0.8988760830681256,0.06229819102265129,1
-0.26004689958190075,0.7412453211919215,1
-0.22150319289252196,-1.0197025013635679,1
2.2759855013404495e-4,-0.9225207185123371,1
-0.44031399730674675,0.9063698571452986,1
-1.089318467174969,0.2725199203972315,1
0.14367750936584456,1.0298883619999137,1
-0.728457466270771,-0.6982806962881097,1
0.9390645083074944,0.15741770963256327,1
-1.1438321011145007,-0.3329889435690146,1
1.085533708432031,0.20913297962032085,1
-0.8309204544490048,-0.8594036333944847,1
0.27757700183073536,0.9429717440704822,1
0.6879538420054119,0.8439430319175341,1
-0.2096480507964964,0.9114951035783422,1
0.8534077434831512,-0.4070644100897216,1
-0.21113646073282694,-0.8765192518307088,1
-0.8414869473071726,-0.38141566160963236,1
-0.23349226520686445,0.9752396526506741,1
0.8177520101433942,-0.18079492937217284,1
-0.8955881640971904,0.4417801131045203,1
-0.7737801064455477,0.3696654713883968,1
-0.22003111814481485,0.9351351850177179,1
0.8779794005610879,-0.6560262716145698,1
0.3711350995858639,1.0173876458303384,1
0.7867173044556972,-0.5174243562924676,1
0.035368561331064495,-1.0578785182421657,1
1.1030262438827352,0.04183294212434345,1
-0.25447803262807656,0.8177987471308437,1
-0.8426621036711884,-0.053324097934784175,1
-1.0707334195669211,0.16543303128978395,1
-0.4370556519180703,0.7267258009684103,1
-1.0367071220160762,-0.24343641243758646,1
0.8850862802094649,0.2581035492201954,1
-0.5051493361706806,0.879571313677461,1
-0.9255135893096624,0.29990033697925733,1
-0.8244748481647959,-0.332469834568734,1
0.9902773842287854,0.766065956562731,1
0.9697724356340615,-0.7548709272497778,1
-0.5854034664962539,-0.7416625044773542,1
-0.6619994062671675,-0.6141474140403703,1
1.0119863805697078,-0.47667175875113027,1
0.966548570381054,0.47591602249204434,1
0.8385847278795021,-0.18674654862007695,1
0.08781316113561548,-1.0879497045740523,1
-0.12746108093400554,0.9319577325248447,1
-1.0400494099536668,-0.42146765411033493,1
0.6001651906331689,0.6392879593664746,1
-1.0273117894321369,0.010812661748318284,1
0.7511665013589013,-0.8065615220188808,1
0.020445119974753567,1.148916981942195,1
0.9232926773082526,0.4109134090683844,1
-0.22655464279104545,0.9867717174988802,1
-0.8449610663651058,-0.5179832624141029,1
0.8806348932370175,-0.7130729418043255,1
-0.14488214779802555,0.921919457716819,1
-0.9011851573105467,0.3347085902083792,1
0.6789866192210546,-0.6395802083108342,1
-0.10071589141097324,-0.9357068092430294,1
-0.8833691176078038,-0.38922871482076365,1
0.8219633714291924,-0.4577531509607887,1
-1.0530298262084556,-0.24814219018786918,1
-0.8232779921261146,0.6992940771223319,1
-1.129490782608831,-0.20768013362876725,1
-0.3416677096765532,-1.0271546737872748,1
1.0686681135870395,0.2284331072350929,1
0.746526999229566,-0.15439098446538196,1
1.061989811546194,-0.13162780326691087,1
0.8193705017617879,0.6401408890847755,1
0.031085357101535982,-1.1276963446810861,1
-0.8616601268532972,-0.42492923287492074,1
0.866194005726362,-0.8028680486320512,1
0.9447268939323461,0.3653759748265573,1
-1.0890239612585426,-0.005019606480434868,1
-0.6842202013000691,-0.764100794822363,1
0.7856427060814407,0.44302844704324285,1
1.1874137660581803,0.09509353771604642,1
0.9747799678807479,0.07995209976647209,1
0.2921037072960162,1.0746682893211281,1
0.4887924468721172,-0.6649795251974059,1
-0.031224985311146085,-0.9421366160067599,1
-0.6370736077323779,-0.9052571602321348,1
-0.3214957059725802,-0.34122104363917405,2
0.3411402912595092,0.14704737479984237,2
0.37087180244226137,-0.1099609750264899,2
-0.3010504226505458,-0.204626068198574,2
0.2827384897179526,0.324271678773968,2
0.41387940890107816,0.15786200926672242,2
-0.19033807907998268,0.39590432209965704,2
-0.18412062678686053,-0.343599117139182,2
-0.27212061798214204,-0.2645979252854119,2
-0.41278771995591246,-0.008797417865789114,2
-0.09699934889588166,-0.4201331022338078,2
-0.35690334570784976,-0.1356676932861543,2
-0.320813761408302,-0.309667106990672,2
-0.018878227655982717,-0.406455194339019,2
0.4778817066470545,-0.10760098439493157,2
-0.08859495607028207,-0.3676527583566701,2
-0.16419012800536645,0.385791601917755,2
-0.3355741080894524,-0.16319161400937734,2
-0.35565900432208913,0.2456064432666924,2
0.3622256509042407,0.07382735861919623,2
-0.0023179406245259493,-0.35377228376789915,2
-0.2815241579862302,0.21899699693958813,2
-0.4283262824712568,-0.0635930986448711,2
0.40289504751692207,0.154070140820046,2
-0.23394463573796642,0.2800470822459341,2
-0.3524560610512893,-0.004755503754024326,2
0.13079801718463543,0.39956342244893395,2
-0.4190484550658448,0.04741742922431019,2
-0.047984195784415505,-0.41416429065375776,2
-0.3142131742757849,0.2853673876991153,2
0.258507513613376,-0.25742086428455696,2
-0.08997574788217957,-0.35331028712274626,2
-0.2877190983793375,-0.4053350872203209,2
-0.1981992634528124,-0.3677209600403847,2
-0.34622173355053687,-0.102273128683113,2
-0.1921103041948175,0.29377034886273323,2
-0.2299696395906786,0.25639509548659006,2
-0.3438319399594355,0.19777293572904858,2
-0.11306207966730945,-0.3454381223174416,2
-0.40260009343796693,-0.008566689671665934,2
0.31404495042829916,0.12510992206740354,2
-0.39155470819276306,-0.03707683495690191,2
-0.40919978402394735,0.12964910713137617,2
-0.09765005726897492,-0.39053877268485243,2
-0.2552329843297795,-0.30497379078602077,2
-0.2819582539154191,0.2758290171688964,2
-0.3873624222856303,0.11920774101069265,2
-0.4344090582623724,-0.11577426521909426,2
-0.30393612888991506,0.23658136971871196,2
-0.16685415757040425,0.37244860843948435,2
-0.39784623234760774,0.14616568080500753,2
-0.13418432824861515,0.3641942625101545,2
-0.3127150667365465,0.3155400793229802,2
-0.3152780135127539,-0.15315901228945905,2
-0.1186893165824141,0.4250876102518145,2
0.24136904432036718,-0.33331653782841264,2
0.30469339071616885,-0.2585883693348875,2
-0.22995790477893427,-0.31337982998489083,2
0.3568576358207086,-0.0866950624507208,2
-0.20026757095849773,0.34536258345990706,2
0.3740303229789353,0.0393001463869211,2
0.4017835140340635,-0.06301336919414996,2
-0.07986785085977499,0.42371889877541663,2
-0.3152117828395632,0.21963686762545528,2
-0.006133927290896832,-0.36322171403704434,2
0.36995886349908635,-0.19543950346891362,2
-0.19265100887225045,-0.36749929734571213,2
0.29082037257260246,-0.2863388693758128,2
0.25478561989996656,-0.2729497573797459,2
0.36019734208647086,-0.24668122397334127,2
3.576742695861345e-4,0.3344542956420768,2
-0.21700891541323983,0.3503562845005136,2
-0.3288718700909035,0.2571309168891406,2
0.31162113031784255,-0.25990615976009984,2
0.3391905301755888,0.026599957522574547,2
-0.07920331330277033,0.38719529664793867,2
-0.3661894138464515,-0.04393907509051791,2
-0.1775408286478371,0.29589620078887713,2
0.13106987511370694,0.4509285560293015,2
-0.12643237528325496,-0.4505746249943785,2
-0.11223680712279901,-0.432220551475612,2
-0.09561799262741436,0.3600347804576904,2
-0.2668641928367852,-0.37116081849007465,2
-0.11525231001828043,0.42895897771192004,2
0.4574069628719795,0.14727781722807054,2
0.12244069484350699,0.44564878321598583,2
0.005809833300605238,-0.4164765335387238,2
-0.13992083299195573,-0.3573274948679658,2
-0.06791731690775725,0.4294981791414008,2
-0.20761561877766263,0.3680451117209386,2
-0.05946977692818041,0.42160629457626564,2
0.11293146189781275,-0.3874389152381143,2
0.2715752822185693,0.27162195777714643,2
0.2245683006618331,-0.33513439230854647,2
-0.17796101556482596,-0.37255345193209016,2
0.43092339295666654,-0.07436128134411837,2
-0.17721068207425147,0.4194090661755,2
0.34382137062668316,0.17173235734881198,2
0.379372075377686,0.24986411453427143,2
0.3404001145284529,0.2732895182629096,2
0.040222729547370405,0.41071649428724355,2
-0.16162521854297004,-0.3582708096037365,2
-0.0224622319754219,0.47721052453288787,2
-0.3673211899787987,-0.06715576002526623,2
-0.1858736366369709,0.34339187036948493,2
0.2623149436960456,-0.3257558212669823,2
-0.18375351806482926,-0.31820911176438427,2
0.13030588363524453,0.29086261704559463,2
0.27962355902393743,0.27883486930735857,2
-0.3933574522728828,-0.12651721571791605,2
-0.06495518896885978,-0.40283835257917444,2
-0.28910215703649417,-0.314310039219807,2
-0.37306235289925244,-0.0842227219709338,2
0.2375147348028654,0.3234453270936897,2
-0.005261432039637731,-0.3991279761865494,2
0.2630245080315874,-0.3091550492880865,2
-0.09221480140838728,-0.4779548442521821,2
0.05911461978169634,0.3620309325704201,2
0.32374586494470203,0.21910769330916596,2
-0.0037630941284213263,0.39707302702593233,2
-0.0732634349848752,0.3722894741056303,2
-0.4099195577674326,-0.059122446796652316,2
0.35359172162194996,0.17701567017568798,2
0.4088999508845303,0.02867133143345176,2
0.3480972441928495,-0.10603698184143093,2
0.0602854779667578,-0.359928260035057,2
-0.34338529648095484,-0.1606712547887476,2
-0.36810220710848873,0.04537538671496449,2
-0.4527199330356123,-0.01821279063343081,2
0.268430214981007,0.31534228914046186,2
0.38480424382378065,0.10147052635910223,2
0.17174280904782832,0.39098216632761784,2
-0.41071779713286977,-0.03963864879545316,2
0.11008113246895487,0.3451680681171724,2
-0.35575991333130574,0.1035651485057266,2
-0.0986132693763311,-0.3303761768734373,2
-0.350035686921616,-0.2734183815722828,2
-0.3048066114945371,0.10778864838008002,2
0.42515551809719454,-0.1690316380552925,2
-0.4054697407984526,0.24316575822371397,2
-0.15769695685190593,0.3225068503350078,2
0.22311740486769524,0.2757668698709278,2
0.28360766440800156,-0.3133698987529891,2
-0.44089015995004227,-0.0782701107135069,2
0.25332411045533704,-0.35934745895673853,2
0.11961102900229548,-0.3606591202595756,2
0.2803931385008988,-0.26350283684323134,2
0.28137785847709,0.17779391730667818,2
0.14728043433753174,0.32209601331290477,2
0.18725072476888824,0.3645649239059754,2
-0.13463631576185836,-0.3782229075369771,2
0.042868336116612296,-0.3956563479694826,2
0.29431291988470826,-0.16318474019352705,2
-0.2827135535086085,-0.2339650463234187,2
0.2339033526361117,0.38139391774008796,2
0.39074149033404765,0.17804087733916707,2
-0.15045090490588672,-0.36489728372729713,2
-0.14651582352084683,-0.39700758399249764,2
-0.25576117633213513,0.40319996291154847,2
-0.21777097955469774,0.3354240865968058,2
-0.24206492217662237,-0.2748430942605037,2
-0.17287872107198016,-0.3734136723009304,2
-0.29377113082237893,-0.21818243304163093,2
-0.34384314941708294,0.2323581342399268,2
0.23402665209733503,0.31198056303449884,2
0.1599949542841001,0.359370493056258,2
0.24734475434785966,-0.11757593563713642,2
-0.07516921696126858,0.3699639267463813,2
-0.10226009781880804,0.3746650791502259,2
0.3014912837110969,-0.18457514389440485,2
0.3703676778301765,-0.07608224026510475,2
0.01198819897064414,-0.35450038968884,2
-0.20458936551413412,0.2784130121416293,2
-0.36979575358955075,-0.1291869185833263,2
0.2953620964086571,-0.2829317125902607,2
-0.21658539616901362,-0.28648392099347586,2
-0.3894996038757311,0.22849981679189782,2
0.2928935776061648,-0.2431043395558577,2
0.14350358509748604,-0.3239665489523451,2
-0.040068730609848516,-0.4367747980816623,2
-0.2998844211394836,-0.19648675709516233,2
-0.046037101147206924,0.4198178663612294,2
0.4057689715209049,0.19359152154803372,2
0.3931271127324138,-0.1619154413627156,2
0.3559569297581561,0.23689132841894978,2
0.4063286364356684,-0.10293776063576614,2
0.2087568372515128,-0.36098669268535244,2
-0.15510358616505432,0.43600482148231273,2
0.41827455510722505,-0.16473552624405724,2
-0.19763829554919185,-0.3561479957356881,2
-0.3736883120329673,0.13912193235742082,2
-0.422244388796709,0.06032130231266917,2
-0.2886634144016488,0.23418701472226497,2
0.2419432086698728,0.34943572988223687,2
0.3274191382697715,0.05767579543874377,2
0.2731774631655183,-0.2847834359839308,2
0.3819787806461248,-0.2037920970537639,2
-0.28517079649783644,0.20578599833468014,2
0.10567569458482082,-0.4477822540639876,2
-0.3813803544511637,-0.17278094136893948,2
0.28776988784817104,0.13680948951577973,2
0.3124901293764081,0.2017023545820999,2
-0.017946992999305793,-0.31910657340269505,2
0.2918443527235707,0.29122160545754544,2
0.42782561576248723,0.06959791857317406,2
0.31286493001492455,-0.026781892677973585,2
0.38043276854944086,0.2107796496991047,2
0.2314097097638062,0.3198524086426543,2
-0.01557015550532398,-0.39198027728996543,2
-0.2783403612958723,0.296043127547852,2
0.27188948322196177,-0.3015821131728357,2
-0.31716606901484934,0.04498568346685422,2
0.33272456415739365,0.12450160863280843,2
-0.4161413691692525,0.05755833807111468,2
-0.10349580492904617,-0.3915634515180068,2
0.25871699009947124,-0.2982560748352928,2
-0.05703209586782665,0.43376771158641664,2
-0.47835978814131436,0.10375366862441852,2
-0.14814424293084866,-0.3143165767839463,2
0.22970499065029276,-0.2704843215177605,2
0.25975378295492146,0.24148284185737326,2
0.3207670501483459,0.17822474147798567,2
0.36737112311777487,-0.12412708683330118,2
0.3703333964604455,0.008642702778710517,2
0.15740015316825712,0.3054212292291556,2
-0.1581828617411308,0.29817957348089996,2
0.43604761543419734,-0.11838378008085423,2
0.3775295268791097,-0.16818162371729048,2
-0.23578951792993497,0.30137479711219917,2
0.10148388149843493,-0.3554867957374739,2
-0.04484257839679158,0.4137113728279638,2
-0.1593110826753248,0.4257997289059553,2
-0.24344998690338454,-0.32510582252570136,2
0.0752316722438876,0.3954334925075368,2
0.04887270498182265,-0.4528929658463169,2
-0.2731827725927925,-0.34252647884010623,2
-0.3484169943594594,0.04304144938192574,2
-0.3947030450018746,0.10493358041140241,2
0.23935444647035603,-0.3328702792801056,2
0.19702779007347937,0.37476313638926245,2
0.0865276875971532,0.3884384711341899,2
0.16053810601100618,-0.2902735815934253,2
-0.42008605779392927,0.041958248887146075,2
0.3454543696720326,-0.249953524391338,2
0.47622926882553973,-0.04814748525329197,2
0.14892649606327085,-0.4258201579032038,2
0.43207735159373284,0.017868327767314274,2
0.38712048598174087,0.10526192759816613,2
0.07198344987260492,-0.3984472492200058,2
0.3661160653749466,0.0767570886991562,2
0.2148253397913733,-0.29741551222018064,2
0.36147159039758764,-0.2245528525706885,2
0.3668562779819555,-0.17700406701328256,2
0.32385210027113637,0.23559284406471553,2
-0.32009102092153086,-0.15120104429731518,2
-0.34015060348570114,0.18927033120055117,2
0.3231178970743879,0.22128576223819957,2
-0.4066994713405164,-0.1012778844394466,2
0.3750089717254451,-0.18988983398276588,2
0.21584578832209522,0.35615511108657383,2
0.29987042391243324,-0.33438115154289594,2
-0.22748649738939702,0.3420877503802774,2
0.09257080463210103,-0.29898474910834755,2
-0.3709990461847662,-0.24058628466833473,2
0.11267366234155554,-0.41960986304568604,2
-0.3238543731951055,-0.28641958393224276,2
-0.09867888368264748,-0.4033484502577858,2
-0.271453573610232,-0.30143467269879387,2
0.08774589250574338,0.4056484850485118,2
