X1,X2,y
-0.2571362795101113,1.0851839085632733,1
1.2874218471109593,0.2725847621136956,1
1.4362780771672303,1.1747712811199977,1
-1.256441709421901,2.181549766518036,1
1.2702896016437286,1.7041398103014338,1
0.2588807576657943,1.1700552701008207,1
1.5182939552985941,0.36173417241909156,1
0.8406974509100436,1.5654750210598918,1
-0.26475667573582,1.4918324255196902,1
-0.6684454800648606,1.1039144412647757,1
1.4862477060446035,0.9181804754170582,1
0.2594335655945349,1.250357925112327,1
3.5606129832319744,1.3989888416021112,1
-1.1627630704700294,1.2509707889679518,1
-1.0217841276173116,2.4219165114302936,1
-1.1692586053264682,0.8129676186994921,1
0.2054561209812682,2.6885575509133006,1
-2.5208196765959814,2.0150332485632734,1
0.45534177890494465,0.4040379720427978,1
0.2567502216082692,2.2936045750251957,1
1.9251733841286611,0.1650526387706841,1
1.301941034529533,0.9921996155219414,1
0.008130555950023488,2.242263909769238,1
-0.19624633408740333,0.5514035592978709,1
